participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.prolific_id,player.start_time,player.end_time,player.round_earnings,player.round_earnings_str,player.condition,player.survey_key,player.cause,player.consent,player.confirm_cause_nra,player.confirm_cause_etfgs,player.confirm_cause_rc,player.confirm_money,player.donation,player.donation_sum,player.round_donation_str,player.donation_str,player.payoff_a,player.payoff_a_str,player.payoff_b,player.payoff_b_str,player.paying_round_a,player.paying_round_b,player.rand_num,player.social_action_count,player.type,player.cotton,player.price,player.social_action,player.type1,player.cotton1,player.price1,player.social_action1,player.t_match1,player.t_match2,player.t_match3,player.d_match1,player.d_match2,player.d_match3,player.match1,player.match2,player.match3,player.round_earnings_n,player.type_n,player.cotton_n,player.price_n,player.social_action_n,player.board_block_n,player.type_b,player.cotton_b,player.price_b,player.social_action_b,player.board_block,player.board_penalty,player.pre_decision_earnings,player.attention_check,player.free_response_1,player.free_response_2,player.free_response_3,player.free_response_4,player.free_response_b1,player.free_response_b2,player.free_response_r1,player.free_response_r2,player.age,player.gender,player.race,player.volunteer,player.donated,player.politics,player.stance_opinion,player.csr_opinion,player.trolley,player.risk1,player.risk2,player.risk3,player.risk4,player.risk5,player.amb1,player.amb2,player.amb3,player.amb4,player.amb5,player.amb6,player.amb7,player.fair1,player.fair2,player.fair3_r,player.fair4_r,player.fair5,player.fair6_r,player.fair7,player.fair8_r,player.fair9,player.fair10,player.risk_payoff,player.risk_payoff_str,player.amb_payoff,player.amb_payoff_str,player.open_comments,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
244,cbxsaoa2,,0,0,280,,,,,0,,,0.00,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
245,oyhd2hx1,,0,0,280,,,,,0,,,0.00,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
246,gmfebxeq,,0,0,280,,,,,0,,,0.00,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
247,tzpryj5p,,0,0,280,,,,,0,,,0.00,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
248,6v9g9uwp,,0,0,280,,,,,0,,,0.00,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
249,t0m9antf,,0,0,280,,,,,0,,,0.00,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
250,d9pvxy9d,,0,0,280,,,,,0,,,0.00,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
251,abbavk8q,,0,0,280,,,,,0,,,0.00,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
252,7muocjbc,,0,0,280,,,,,0,,,0.00,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
253,t37l3vnh,,0,0,280,,,,,0,,,0.00,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
254,359y9u6r,,0,0,280,,,,,0,,,0.00,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
255,s8e6u6k5,,0,0,280,,,,,0,,,0.00,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
256,s61mjnwg,,0,0,280,,,,,0,,,0.00,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
257,ha1iuuz7,,0,0,280,,,,,0,,,0.00,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
258,hkh4bty3,,0,0,280,,,,,0,,,0.00,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
259,o0ubc7f7,,0,0,280,,,,,0,,,0.00,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
260,vzddgq18,,0,0,280,,,,,0,,,0.00,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
261,9kge1lj9,,0,0,280,,,,,0,,,0.00,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
262,5iy95wgh,,0,0,280,,,,,0,,,0.00,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
263,r5twmu62,,0,0,280,,,,,0,,,0.00,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
264,tvmpp50c,,0,0,280,,,,,0,,,0.00,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
265,z5egpxz9,,0,0,280,,,,,0,,,0.00,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
266,uy62vlat,,0,0,280,,,,,0,,,0.00,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
267,wsvdzyxm,,0,0,280,,,,,0,,,0.00,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
268,9zhjop1c,,0,0,280,,,,,0,,,0.00,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
269,nv3y74h5,,0,0,280,,,,,0,,,0.00,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
270,e7w3ob7p,,0,0,280,,,,,0,,,0.00,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
271,ecm4fm3u,,0,0,280,,,,,0,,,0.00,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
272,92fgjt1a,,0,0,280,,,,,0,,,0.00,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
273,19a1s5xt,,0,0,280,,,,,0,,,0.00,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
274,b3fb127w,,0,0,280,,,,,0,,,0.00,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
275,zlj1c3hz,,0,0,280,,,,,0,,,0.00,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
276,rkrjmugt,,0,0,280,,,,,0,,,0.00,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
277,m7xkietq,,0,0,280,,,,,0,,,0.00,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
278,8kf7z9xb,,0,0,280,,,,,0,,,0.00,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
279,xj777a7y,,0,0,280,,,,,0,,,0.00,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
280,eo1humwa,,0,0,280,,,,,0,,,0.00,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
281,v6neq4xd,,0,0,280,,,,,0,,,0.00,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
282,qa7ei2sf,,0,0,280,,,,,0,,,0.00,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
283,om4eae03,,0,0,280,,,,,0,,,0.00,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
284,rxoko54g,,0,0,280,,,,,0,,,0.00,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
285,xfpuznlz,,0,0,280,,,,,0,,,0.00,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
286,9qto5cam,,0,0,280,,,,,0,,,0.00,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
287,c3gh3z01,,0,0,280,,,,,0,,,0.00,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
288,2i4fyid6,,0,0,280,,,,,0,,,0.00,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
289,3ddfrjnk,,0,0,280,,,,,0,,,0.00,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
290,eq6gcbpj,,0,0,280,,,,,0,,,0.00,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
291,oyiz3gmv,,0,0,280,,,,,0,,,0.00,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
292,5ypp7s2z,,0,0,280,,,,,0,,,0.00,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
293,zv82uey7,,0,0,280,,,,,0,,,0.00,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
294,s5mxg3zt,,0,0,280,,,,,0,,,0.00,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
295,737r468h,,0,0,280,,,,,0,,,0.00,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
296,srvklw8g,,0,0,280,,,,,0,,,0.00,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
297,pd001fvz,,0,0,280,,,,,0,,,0.00,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
298,qejid6po,,0,0,280,,,,,0,,,0.00,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
299,60q6hldc,,0,0,280,,,,,0,,,0.00,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
300,8rtns7m6,,0,0,280,,,,,0,,,0.00,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,9,fvhzp1ip,,,,,,0
1,mkae3lio,,0,281,280,spi_strategies,FinalPayment,10.111.171.190,2020-07-13 15:42:28.857185+00:00,1,,,4.16,1,,,1594655831.0714808,4.05,4.05,,,,,,,,,0.22,,0.45,0.22,,,,,,,,,Cardigan,40,99,Donate 10% of Period Earnings,Sweater Vest,80,49,No Action,0,0,1,0,1,,1,0,0,,,,,,,,,,,,,,blueberry,I played a game where I was the CEO of a sweater company and made decisions about what to produce and sell. I then made decisions about a series of gambles.,I didn't at first as it was safer due to the penalty for changing my donation behavior.,"It did. After seeing that if I didn't donate for the other factors that I got a very low payout, I switched to donating.",I considered the expected value of the bet for the coin flip. For the ball questions I just used my intuition.,,,"Yes, I didn't donate until I was sure that it would both be profitable and that I wouldn't change my mind later.",No probably not. I wouldn't want to donate to the NRA so I would have not donated until it became profitable for me to do so.,40,Male,White,No,No,Very Liberal,Moderately Appropriate,Very Appropriate,Rotate the ventilator among the five new patients; the original patient dies,$7 for certain,$6 for certain,"$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%",Bag 1 (containing 16 red balls and 4 black balls),Bag 1 (containing 14 red balls and 6 black balls),Bag 1 (containing 12 red balls and 8 black balls),Bag 1 (containing 10 red balls and 10 black balls),Bag 2 (containing 20 balls),Bag 2 (containing 20 balls),Bag 2 (containing 20 balls),0: Neither Agree nor Disagree,-5: Completely Disagree,-2,1,0: Neither Agree nor Disagree,5: Completely Agree,3,1,3,-3,0.1,0.10,0.5,0.50,,0.60,1,10,fvhzp1ip,,,,,,0
2,1rzvsoli,,0,281,280,spi_strategies,FinalPayment,10.69.232.242,2020-07-13 15:45:16.443549+00:00,1,,,2.85,2,,,1594655804.0935893,0.45,0.45,,,,,,,,,0.25,,0.05,0.25,,,,,,,,,Turtleneck,100,109,Donate 10% of Period Earnings,Sweater Vest,80,49,No Action,0,1,0,0,1,,1,1,0,,,,,,,,,,,,,,blueberry,assume the role of CEO,i dont like guns,not really,i did not heave one really,,,no,i do not know,24,Male,White,Yes,Yes,Lean Liberal,Moderately Inappropriate,Slightly Appropriate,Rotate the ventilator among the five new patients; the original patient dies,$7 for certain,"$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%",Bag 2 (containing 20 balls),Bag 2 (containing 20 balls),Bag 1 (containing 12 red balls and 8 black balls),Bag 1 (containing 10 red balls and 10 black balls),Bag 1 (containing 8 red balls and 12 black balls),Bag 2 (containing 20 balls),Bag 2 (containing 20 balls),1,-1,2,-3,0: Neither Agree nor Disagree,0: Neither Agree nor Disagree,1,-1,1,0: Neither Agree nor Disagree,0.1,0.10,0.5,0.50,,0.60,1,10,fvhzp1ip,,,,,,0
3,x1hnruf1,,0,281,280,spi_strategies,FinalPayment,10.79.182.58,2020-07-13 15:46:38.677558+00:00,1,,,3.77,3,,,1594656882.4762383,4.05,4.05,,,,,,,,,0.37,,0.45,0.37,,,,,,,,,Cardigan,40,99,Donate 10% of Period Earnings,Sweater Vest,80,49,No Action,0,0,1,0,1,,1,0,0,4.05,Cardigan,40,99,Donate 10% of Period Earnings,,,,,,,,,blueberry,Tried to determine which was the best type of sweater to sell and whether or not I should donate to the NRA.  Then I chose from several questions of a lottery and questions about balls in a bag.,"Even though I don't agree with the NRA at all, I chose to donate because I didn't want to get penalized.","I tried to make as much money as possible, but then when I was told which is most profitable, I went with that because my ideas weren't as profitable.",I didn't really have one.,,,"Yes, I didn't want to get penalized and didn't want to have a bad reputation for the company.",I would not have donated because I don't like the NRA.,35,Female,White,No,No,Moderately Liberal,Very Inappropriate,Very Appropriate,Leave the ventilator in the original patient; the five new patients die,$7 for certain,$6 for certain,$5 for certain,"$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%",Bag 1 (containing 16 red balls and 4 black balls),Bag 1 (containing 14 red balls and 6 black balls),Bag 1 (containing 12 red balls and 8 black balls),Bag 1 (containing 10 red balls and 10 black balls),Bag 2 (containing 20 balls),Bag 2 (containing 20 balls),Bag 2 (containing 20 balls),-3,4,-2,3,-3,3,-3,4,0: Neither Agree nor Disagree,3,0.3,0.30,0.1,0.10,,0.40,1,10,fvhzp1ip,,,,,,0
4,fddakjuy,,0,280,280,spi_strategies,FinalPayment,10.11.225.205,2020-07-13 15:50:48.570529+00:00,1,,,0.66,4,,,1594656159.73037,0.45,0.45,,,,,,,,,0.06,,0.05,0.06,,,,,,,,,Cardigan,100,30,Donate 10% of Period Earnings,Sweater Vest,80,49,No Action,0,0,1,0,1,,1,0,0,,,,,,,,,,,,,,blueberry,Acted as a CEO of a business to make market decisions.,No strategy.,"No, consistent.",No strategy. Just chance.,,,No.,No.,28,Female,South Asian,Yes,No,Moderately Liberal,Slightly Appropriate,Moderately Appropriate,Leave the ventilator in the original patient; the five new patients die,"$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%","$10 with probability 50%, $2 with probability 50%",Bag 1 (containing 16 red balls and 4 black balls),Bag 1 (containing 14 red balls and 6 black balls),Bag 1 (containing 12 red balls and 8 black balls),Bag 1 (containing 10 red balls and 10 black balls),Bag 1 (containing 8 red balls and 12 black balls),Bag 1 (containing 6 red balls and 14 black balls),Bag 1 (containing 4 red balls and 16 black balls),0: Neither Agree nor Disagree,3,-2,2,0: Neither Agree nor Disagree,3,0: Neither Agree nor Disagree,4,-2,-4,0.1,0.10,0.1,0.10,,0.20,1,10,fvhzp1ip,,,,,,0
5,32lrhv26,,0,7,280,spi_strategies,ConfirmNRA,10.150.246.196,2020-07-13 15:58:31.023326+00:00,1,,,0.00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,10,fvhzp1ip,,,,,,0
