participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.prolific_id,player.start_time,player.end_time,player.round_earnings,player.round_earnings_str,player.condition,player.survey_key,player.cause,player.consent,player.confirm_cause_nra,player.confirm_cause_etfgs,player.confirm_cause_rc,player.confirm_money,player.donation,player.donation_sum,player.round_donation_str,player.donation_str,player.payoff_a,player.payoff_a_str,player.payoff_b,player.payoff_b_str,player.paying_round_a,player.paying_round_b,player.rand_num,player.social_action_count,player.type,player.cotton,player.price,player.social_action,player.type1,player.cotton1,player.price1,player.social_action1,player.t_match1,player.t_match2,player.t_match3,player.d_match1,player.d_match2,player.d_match3,player.match1,player.match2,player.match3,player.round_earnings_n,player.type_n,player.cotton_n,player.price_n,player.social_action_n,player.board_block_n,player.type_b,player.cotton_b,player.price_b,player.social_action_b,player.board_block,player.board_penalty,player.pre_decision_earnings,player.attention_check,player.free_response_1,player.free_response_2,player.free_response_3,player.free_response_4,player.free_response_b1,player.free_response_b2,player.free_response_r1,player.free_response_r2,player.age,player.gender,player.race,player.volunteer,player.donated,player.politics,player.stance_opinion,player.csr_opinion,player.trolley,player.risk1,player.risk2,player.risk3,player.risk4,player.risk5,player.amb1,player.amb2,player.amb3,player.amb4,player.amb5,player.amb6,player.amb7,player.fair1,player.fair2,player.fair3_r,player.fair4_r,player.fair5,player.fair6_r,player.fair7,player.fair8_r,player.fair9,player.fair10,player.risk_payoff,player.risk_payoff_str,player.amb_payoff,player.amb_payoff_str,player.open_comments,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
139,vujuanz7,,0,0,280,,,,,0,,,0.00,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
140,knd34mui,,0,0,280,,,,,0,,,0.00,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
141,hc2rhunw,,0,0,280,,,,,0,,,0.00,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
142,s4r0vh7h,,0,0,280,,,,,0,,,0.00,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
143,9bipxhdh,,0,0,280,,,,,0,,,0.00,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
144,wj8ktfa9,,0,0,280,,,,,0,,,0.00,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
145,f8lhnywe,,0,0,280,,,,,0,,,0.00,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
146,600vlwlm,,0,0,280,,,,,0,,,0.00,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
147,qmoc3o7a,,0,0,280,,,,,0,,,0.00,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
148,31tyebuo,,0,0,280,,,,,0,,,0.00,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
149,kyim85pj,,0,0,280,,,,,0,,,0.00,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
150,v3hnzvn8,,0,0,280,,,,,0,,,0.00,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
151,cd7idw1t,,0,0,280,,,,,0,,,0.00,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
152,j7u76pdv,,0,0,280,,,,,0,,,0.00,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
153,g2dlgl8f,,0,0,280,,,,,0,,,0.00,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
154,8bt06xwm,,0,0,280,,,,,0,,,0.00,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
155,gu826zgb,,0,0,280,,,,,0,,,0.00,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
156,qr9g0kkx,,0,0,280,,,,,0,,,0.00,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
157,7570xkod,,0,0,280,,,,,0,,,0.00,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
158,mekcjlos,,0,0,280,,,,,0,,,0.00,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
159,hg2549st,,0,0,280,,,,,0,,,0.00,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
160,zdae2tql,,0,0,280,,,,,0,,,0.00,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
161,ab3udoko,,0,0,280,,,,,0,,,0.00,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
162,m5os3bzb,,0,0,280,,,,,0,,,0.00,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
163,va0ewqnq,,0,0,280,,,,,0,,,0.00,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
164,nmenp4lq,,0,0,280,,,,,0,,,0.00,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
165,kw9rl2zz,,0,0,280,,,,,0,,,0.00,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
166,96o63zex,,0,0,280,,,,,0,,,0.00,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
167,bchnf3ek,,0,0,280,,,,,0,,,0.00,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
168,c5evibdo,,0,0,280,,,,,0,,,0.00,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
169,2ecoywhe,,0,0,280,,,,,0,,,0.00,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
170,shwyobjl,,0,0,280,,,,,0,,,0.00,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
171,00lybatt,,0,0,280,,,,,0,,,0.00,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
172,z51yhdvg,,0,0,280,,,,,0,,,0.00,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
173,w4zazja5,,0,0,280,,,,,0,,,0.00,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
174,gulhslav,,0,0,280,,,,,0,,,0.00,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
175,mac2ttqd,,0,0,280,,,,,0,,,0.00,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
176,7im94kbj,,0,0,280,,,,,0,,,0.00,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
177,a2z5wsfr,,0,0,280,,,,,0,,,0.00,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
178,idzkz3mt,,0,0,280,,,,,0,,,0.00,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
179,4gdn8imc,,0,0,280,,,,,0,,,0.00,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
180,uoakzvhw,,0,0,280,,,,,0,,,0.00,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
181,rhor7o1z,,0,0,280,,,,,0,,,0.00,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
182,4ptperiq,,0,0,280,,,,,0,,,0.00,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
183,lz8van2r,,0,0,280,,,,,0,,,0.00,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
184,ox6q3ef5,,0,0,280,,,,,0,,,0.00,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
185,59h8hb31,,0,0,280,,,,,0,,,0.00,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
186,1vz52fkv,,0,0,280,,,,,0,,,0.00,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
187,f7bog7la,,0,0,280,,,,,0,,,0.00,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
188,98w5nzpf,,0,0,280,,,,,0,,,0.00,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
189,yx9o6whh,,0,0,280,,,,,0,,,0.00,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
190,fd6f6s19,,0,0,280,,,,,0,,,0.00,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
191,lj3y1x8f,,0,0,280,,,,,0,,,0.00,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
192,5qgy4od0,,0,0,280,,,,,0,,,0.00,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
193,98ww8we6,,0,0,280,,,,,0,,,0.00,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
194,db0gkbzi,,0,0,280,,,,,0,,,0.00,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
195,9daz0vlu,,0,0,280,,,,,0,,,0.00,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
196,vhlwwjmg,,0,0,280,,,,,0,,,0.00,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
197,weyo3bws,,0,0,280,,,,,0,,,0.00,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
198,tg6zn6uv,,0,0,280,,,,,0,,,0.00,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
199,wsjiwxwx,,0,0,280,,,,,0,,,0.00,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
200,qkefy8s1,,0,0,280,,,,,0,,,0.00,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,2,fayixnc1,,,,,,0
1,pqkiyizc,,0,280,280,spi_strategies,FinalPayment,10.37.232.57,2020-07-07 22:11:38.646502+00:00,1,,,2.18,1,,,,2.9,2.90,,,,,,,,,0.0,,0.00,,,,,,,,,,Sweater Vest,80,59,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,2.90,Sweater Vest,80,59,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
2,4mltjp98,,0,281,280,spi_strategies,FinalPayment,10.63.192.219,2020-07-07 22:19:38.991765+00:00,1,,,2.13,2,,,,3.0,3.00,,,,,,,,,0.0,,0.00,,,,,,,,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
3,oakcmzm5,,0,280,280,spi_strategies,FinalPayment,10.47.238.26,2020-07-07 22:28:40.055181+00:00,1,,,2.55,3,,,,0.45,0.45,,,,,,,,,0.0,,0.05,,,,,,,,,,Sweater Vest,75,35,Donate 10% of Period Earnings,Sweater Vest,80,49,No Action,1,0,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
4,1j9cokin,,0,1,280,spi_strategies,ProlificID,10.109.140.73,2020-07-07 22:37:13.156002+00:00,1,,,0.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
5,ht71deft,,0,281,280,spi_strategies,FinalPayment,10.9.250.56,2020-07-07 22:40:45.907210+00:00,1,,,2.67,5,,,,2.5,2.50,,,,,,,,,0.0,,0.00,,,,,,,,,,Sweater Vest,40,59,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,2.50,Sweater Vest,40,59,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
6,bfu3a1oi,,0,281,280,spi_strategies,FinalPayment,10.156.16.229,2020-07-07 22:41:05.527332+00:00,1,,,4.37,6,,,,3.0,3.00,,,,,,,,,0.0,,0.00,,,,,,,,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
7,y9ghld4j,,0,280,280,spi_strategies,FinalPayment,10.102.182.112,2020-07-07 22:41:10.143730+00:00,1,,,3.97,7,,,,2.99,2.99,,,,,,,,,0.0,,0.00,,,,,,,,,,Sweater Vest,85,55,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,2.99,Sweater Vest,85,55,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
8,510fl1gn,,0,280,280,spi_strategies,FinalPayment,10.7.244.15,2020-07-07 22:42:52.150032+00:00,1,,,4.15,8,,,,0.45,0.45,,,,,,,,,0.0,,0.05,,,,,,,,,,Sweater Vest,50,30,Donate 10% of Period Earnings,Sweater Vest,80,49,No Action,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,50,30,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
9,ttghoba7,,0,281,280,spi_strategies,FinalPayment,10.168.89.215,2020-07-07 22:44:58.975994+00:00,1,,,4.59,9,,,,2.95,2.95,,,,,,,,,0.0,,0.00,,,,,,,,,,Sweater Vest,90,64,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,2.95,Sweater Vest,90,64,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
10,rcwcsnbh,,0,280,280,spi_strategies,FinalPayment,10.93.223.38,2020-07-07 22:45:50.122372+00:00,1,,,5.57,10,,,,2.94,2.94,,,,,,,,,0.0,,0.00,,,,,,,,,,Sweater Vest,80,55,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
11,ckn0fxxw,,0,280,280,spi_strategies,FinalPayment,10.37.196.48,2020-07-07 22:46:36.183792+00:00,1,,,3.37,11,,,,2.84,2.84,,,,,,,,,0.0,,0.00,,,,,,,,,,Turtleneck,70,45,No Action,Sweater Vest,80,49,No Action,0,1,0,1,0,,0,0,0,2.84,Turtleneck,70,44,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,3,fayixnc1,,,,,,0
